GENOME	ENTROPIES for motif lengths [1 2 3 4 5 6 7 8]
192105941807235376867755252895519482041	1.000000000000000e+00 2.000000000000000e+00 2.872626855282828e+00 3.275352441389350e+00 3.421875000000002e+00 3.453125000000002e+00 3.484375000000000e+00 3.500000000000000e+00
243429697860902927200703483233597847823	1.000000000000000e+00 2.000000000000000e+00 2.762471656297595e+00 3.132659765557394e+00 3.353477441389349e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
205704818014129678853967834472104320704	1.000000000000000e+00 2.000000000000000e+00 2.749694531114784e+00 3.136642382778697e+00 3.328125000000001e+00 3.414062500000000e+00 3.484375000000000e+00 3.500000000000000e+00
230134342375441566538101563159237897596	1.000000000000000e+00 2.000000000000000e+00 2.915671972504132e+00 3.369102441389348e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
161946135257561508895286879328540305924	1.000000000000000e+00 2.000000000000000e+00 2.784774413893480e+00 3.132659765557392e+00 3.359375000000000e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
122866723897102488951831686430371478481	1.000000000000000e+00 2.000000000000000e+00 2.870864648336089e+00 3.367187500000001e+00 3.453125000000001e+00 3.468750000000001e+00 3.484375000000000e+00 3.500000000000000e+00
48859363113686452193391771950215245198	1.000000000000000e+00 2.000000000000000e+00 2.870864648336088e+00 3.199142382778697e+00 3.369102441389349e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
83163519124677051654196288978925461411	1.000000000000000e+00 2.000000000000000e+00 2.632207762346690e+00 3.036994824168045e+00 3.275352441389349e+00 3.406250000000001e+00 3.484375000000000e+00 3.500000000000000e+00
306324857956304268785225508914798580318	1.000000000000000e+00 2.000000000000000e+00 2.931296972504134e+00 3.359375000000002e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
239785627898896238892124170706966339441	1.000000000000000e+00 2.000000000000000e+00 2.695814867425412e+00 3.117034765557394e+00 3.337852441389349e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
8195710834411259789024408217022442952	1.000000000000000e+00 2.000000000000000e+00 2.859069531114785e+00 3.277267382778697e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
263358381987367014959508580976554441230	1.000000000000000e+00 2.000000000000000e+00 2.803754566572160e+00 3.197227441389348e+00 3.343750000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
185826328076015258552024903848092231839	1.000000000000000e+00 2.000000000000000e+00 2.693092089725436e+00 3.058364648336088e+00 3.253829882778697e+00 3.406250000000000e+00 3.484375000000000e+00 3.500000000000000e+00
161089395199227966309474258165734758512	1.000000000000000e+00 2.000000000000000e+00 2.811414332129552e+00 3.197227441389351e+00 3.359375000000002e+00 3.445312500000002e+00 3.484375000000000e+00 3.500000000000000e+00
173162912263045741541291874285024572282	1.000000000000000e+00 2.000000000000000e+00 2.919807324168047e+00 3.281250000000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
108266781881653531031278196915070451097	1.000000000000000e+00 2.000000000000000e+00 2.715596656297594e+00 3.050704882778697e+00 3.306602441389349e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
275987174575539976106017030967861283795	1.000000000000000e+00 2.000000000000000e+00 2.807278980465638e+00 3.250000000000002e+00 3.406250000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
179502713779295163683287108208812202219	1.000000000000000e+00 2.000000000000000e+00 2.789891773518900e+00 3.167892382778698e+00 3.369102441389350e+00 3.437500000000001e+00 3.484375000000000e+00 3.500000000000000e+00
132601326274113686394452259020126075286	1.000000000000000e+00 2.000000000000000e+00 2.892387206946740e+00 3.269454882778696e+00 3.400352441389348e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
228125264336939814087967795186218053981	1.000000000000000e+00 2.000000000000000e+00 2.804534765557393e+00 3.193244824168045e+00 3.384727441389348e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
307297263741393261881370817832004420871	1.000000000000000e+00 2.000000000000000e+00 2.726611574533666e+00 3.064414941389350e+00 3.269454882778696e+00 3.384727441389348e+00 3.484375000000000e+00 3.500000000000000e+00
130871876645186838255362282821296426579	1.000000000000000e+00 2.000000000000000e+00 2.710986574533665e+00 3.097579882778698e+00 3.300704882778697e+00 3.406250000000001e+00 3.484375000000000e+00 3.500000000000000e+00
290083866895566893036528775907159613244	1.000000000000000e+00 2.000000000000000e+00 2.784774413893480e+00 3.202972265557393e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
52630121438401167979001566972728385494	1.000000000000000e+00 2.000000000000000e+00 2.726611574533665e+00 3.109222265557392e+00 3.343750000000001e+00 3.460937500000001e+00 3.484375000000000e+00 3.500000000000000e+00
22203155905833934240061658984091632099	1.000000000000000e+00 2.000000000000000e+00 2.711188383509938e+00 3.113204882778698e+00 3.316329882778697e+00 3.429687500000001e+00 3.484375000000000e+00 3.500000000000000e+00
314996772653413635379501194808894572746	1.000000000000000e+00 2.000000000000000e+00 2.835479296672176e+00 3.208869824168045e+00 3.406250000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
127992613352584307648890681956286864634	1.000000000000000e+00 2.000000000000000e+00 2.808364648336089e+00 3.269454882778696e+00 3.390625000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
107529913050261680396451383751339785249	1.000000000000000e+00 2.000000000000000e+00 2.868796972504132e+00 3.230392382778698e+00 3.421875000000002e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
149971845298332235274911738218856692267	1.000000000000000e+00 2.000000000000000e+00 2.664111574533667e+00 3.036994824168046e+00 3.259727441389349e+00 3.406250000000000e+00 3.484375000000000e+00 3.500000000000000e+00
189002519647995371499539323250780631813	1.000000000000000e+00 2.000000000000000e+00 2.868016773518899e+00 3.253829882778697e+00 3.384727441389348e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
177248465589267355320336252746685040658	1.000000000000000e+00 2.000000000000000e+00 2.855239648336089e+00 3.277267382778697e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
302648334650231420722207015085319747294	1.000000000000000e+00 2.000000000000000e+00 2.851611574533666e+00 3.271369824168044e+00 3.378829882778696e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
212957788896182765836570501324736473017	1.000000000000000e+00 2.000000000000000e+00 2.884421972504133e+00 3.205039941389350e+00 3.390625000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
287259221465656946577925105474843798959	1.000000000000000e+00 2.000000000000000e+00 2.800399413893480e+00 3.222579882778697e+00 3.390625000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
146598462824680342777708250572080680157	1.000000000000000e+00 2.000000000000000e+00 2.777114648336088e+00 3.199142382778697e+00 3.390625000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
184701230555080512244340285477715645315	1.000000000000000e+00 2.000000000000000e+00 2.818092089725436e+00 3.259727441389349e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
108373970191914002975503377427573781093	1.000000000000000e+00 2.000000000000000e+00 2.854459449350856e+00 3.351562500000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
69534295259641267684825874111435319839	1.000000000000000e+00 2.000000000000000e+00 2.905944531114785e+00 3.290977441389349e+00 3.437500000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
238932254943623856930867310483325380061	1.000000000000000e+00 2.000000000000000e+00 2.821141773518899e+00 3.220664941389348e+00 3.390625000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
153485618684340732724893660046687316122	1.000000000000000e+00 2.000000000000000e+00 2.849342089725437e+00 3.222579882778698e+00 3.406250000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
229550867886865260951558486158075685231	1.000000000000000e+00 2.000000000000000e+00 2.880592089725438e+00 3.259727441389349e+00 3.406250000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
115497304525191210915895553052242823134	1.000000000000000e+00 2.000000000000000e+00 2.809346656297595e+00 3.228477441389350e+00 3.375000000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
224686789545541038478683268256688586584	1.000000000000000e+00 2.000000000000000e+00 2.864967089725437e+00 3.314414941389349e+00 3.406250000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
275174683128134390339290066848258297585	1.000000000000000e+00 2.000000000000000e+00 2.880592089725438e+00 3.238204882778697e+00 3.353477441389348e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
81397392869675669167520161353162410226	1.000000000000000e+00 2.000000000000000e+00 2.824191457312362e+00 3.259727441389349e+00 3.369102441389349e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
213768920643249168995660400434288121788	1.000000000000000e+00 2.000000000000000e+00 2.820361574533667e+00 3.189414941389351e+00 3.400352441389349e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
141566903201248395234829734624986085249	1.000000000000000e+00 2.000000000000000e+00 2.748914332129551e+00 3.230392382778696e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
197492428274269844582029298293444294044	1.000000000000000e+00 2.000000000000000e+00 2.873914332129552e+00 3.292892382778697e+00 3.421875000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
32776684864668141232870254598718308133	1.000000000000000e+00 2.000000000000000e+00 2.890319531114785e+00 3.320312500000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
141976715291152815267132267876383565044	1.000000000000000e+00 2.000000000000000e+00 2.855239648336089e+00 3.191329882778696e+00 3.359375000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
12300498806147488110573654299567698194	1.000000000000000e+00 2.000000000000000e+00 2.646091992608221e+00 2.997932324168045e+00 3.212852441389349e+00 3.375000000000001e+00 3.484375000000000e+00 3.500000000000000e+00
333731596805065759314674680042713269039	1.000000000000000e+00 2.000000000000000e+00 2.849342089725436e+00 3.228477441389349e+00 3.359375000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
322772433999279768195243907121058353701	1.000000000000000e+00 2.000000000000000e+00 2.839614648336089e+00 3.265625000000002e+00 3.390625000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
81507721672482087792405161120404448295	1.000000000000000e+00 2.000000000000000e+00 2.842664332129552e+00 3.199142382778697e+00 3.353477441389348e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
14117005362087968104480064185193077025	1.000000000000000e+00 2.000000000000000e+00 2.770109984646716e+00 3.134574706946740e+00 3.316329882778697e+00 3.414062500000000e+00 3.484375000000000e+00 3.500000000000000e+00
48608863434802553162021589559023433001	1.000000000000000e+00 2.000000000000000e+00 2.734069531114784e+00 3.091682324168046e+00 3.312500000000002e+00 3.406250000000001e+00 3.484375000000000e+00 3.500000000000000e+00
63949469485420739063151670773514215779	1.000000000000000e+00 2.000000000000000e+00 2.896217089725437e+00 3.238204882778696e+00 3.375000000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
232089803170470704531925838510970402337	1.000000000000000e+00 2.000000000000000e+00 2.884421972504133e+00 3.195159765557393e+00 3.390625000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
191909202270700963236792940766459004397	1.000000000000000e+00 2.000000000000000e+00 2.848561890740204e+00 3.208869824168047e+00 3.369102441389351e+00 3.437500000000002e+00 3.484375000000000e+00 3.500000000000000e+00
225844517921515808023378904638566528103	1.000000000000000e+00 2.000000000000000e+00 2.788129566572161e+00 3.154182324168045e+00 3.343750000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
297963496736756460511897342821733379746	1.000000000000000e+00 2.000000000000000e+00 2.879811890740204e+00 3.267539941389349e+00 3.390625000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
166613799341574640298399769291161211883	1.000000000000000e+00 2.000000000000000e+00 2.904182324168046e+00 3.335937500000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
329920337703686311065487178694712535021	1.000000000000000e+00 2.000000000000000e+00 2.834699097686943e+00 3.150199706946740e+00 3.306602441389349e+00 3.398437500000001e+00 3.484375000000000e+00 3.500000000000000e+00
126245600673068368444084098813106576096	1.000000000000000e+00 2.000000000000000e+00 2.717866141105824e+00 3.122932324168046e+00 3.343750000000002e+00 3.437500000000001e+00 3.484375000000000e+00 3.500000000000000e+00
175249570007464242157171522571529813141	1.000000000000000e+00 2.000000000000000e+00 2.888251855282828e+00 3.314414941389349e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
244544552903857105276119470400697862861	1.000000000000000e+00 2.000000000000000e+00 2.671569531114784e+00 3.031097265557393e+00 3.238204882778697e+00 3.390625000000001e+00 3.484375000000000e+00 3.500000000000000e+00
143371239662863551618149407941681665312	1.000000000000000e+00 2.000000000000000e+00 2.737119214908247e+00 3.134574706946740e+00 3.322227441389349e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
153006890125788036354165176832927683247	1.000000000000000e+00 2.000000000000000e+00 2.890319531114785e+00 3.320312500000001e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
292093720005915160940336445065213114923	1.000000000000000e+00 2.000000000000000e+00 2.784774413893480e+00 3.132659765557392e+00 3.375000000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
35385050068366355454644237934749511056	1.000000000000000e+00 2.000000000000000e+00 2.933364648336089e+00 3.289062500000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
254699213454831474430694227160871184112	1.000000000000000e+00 2.000000000000000e+00 2.909774413893480e+00 3.281250000000000e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
155347049363389181074876409794487670266	1.000000000000000e+00 2.000000000000000e+00 2.911842089725437e+00 3.324142382778697e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
194071539524347013668978639425429886750	1.000000000000000e+00 2.000000000000000e+00 2.846494214908247e+00 3.290977441389349e+00 3.406250000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
