GENOME	ENTROPIES for motif lengths [1 2 3 4 5 6 7 8 9]
151553681201474730988559603554779745971	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.171875000000002e+00 3.296875000000001e+00 3.382812500000001e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
220455712175765010264010257155031089019	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000000e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
33178749261037018735205337383955618223	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
55692735875119381107049718154261501233	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000000e+00 3.390625000000000e+00 3.429687500000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
125277470197520138704169198018518396628	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.390625000000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
63684293430979072499778426273696346355	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000002e+00 3.328125000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
223582097552405125616104166400838365124	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.296875000000000e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
307024842259890814449624340198857471778	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
195337025549894268278207175661348045632	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000001e+00 3.375000000000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
96319731360318156924176413196910463635	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.390625000000001e+00 3.429687500000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
101408863404734287968129853696868434526	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
125563496222350339544399896913166614207	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.226562500000001e+00 3.359375000000001e+00 3.421875000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
235185525024780320876676787777205102370	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000001e+00 3.390625000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
169605167321902856283180976541049923341	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.226562500000000e+00 3.296875000000000e+00 3.367187500000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
27637332350052266234992323458326423092	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000001e+00 3.359375000000000e+00 3.429687500000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
245534647599318007389132768640332459352	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.203125000000003e+00 3.328125000000002e+00 3.398437500000001e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
131014888763513814704649786855388423890	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.312500000000001e+00 3.421875000000001e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
335070305687267659076069267499869869673	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000000e+00 3.375000000000000e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
101001690578144235599276838401595873950	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000002e+00 3.390625000000000e+00 3.445312500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
192689420762721090076242376853181529432	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000001e+00 3.375000000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
173188352301835665902009282049250610921	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.234375000000002e+00 3.343750000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
24515135166990907725003376035863281769	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.210937500000004e+00 3.375000000000002e+00 3.437500000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
14989108143518723552041055359947242973	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000000e+00 3.406250000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
309317087055087416656798157228227426573	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.234375000000002e+00 3.359375000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
85623483687931524324817491189337152659	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.203125000000002e+00 3.343750000000001e+00 3.414062500000000e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
258520936373085315913507518238424022868	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
270759682308969867999951045570269254704	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.218750000000000e+00 3.328125000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
217102300280866326114446902754648757798	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.351562500000000e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
222375242247964278838197823964566964771	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000003e+00 3.406250000000002e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
206740331013636375273531881569852092720	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.164062500000002e+00 3.265625000000001e+00 3.351562500000000e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
335338284539862416992773600416245291674	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.429687500000000e+00 3.468750000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
328897988306902904902162141901568521712	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000002e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
268005178113546954137918866791611239041	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.179687500000002e+00 3.312500000000001e+00 3.382812500000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
285597406829204193394510165689619028140	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.234375000000001e+00 3.359375000000001e+00 3.421875000000001e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
278582620555916095855088448869811758212	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.335937500000001e+00 3.453125000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
213205444168558067210077413711577069942	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000001e+00 3.375000000000001e+00 3.445312500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
207287872917892744276850529359679154211	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000002e+00 3.390625000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
321173954230537780604436865637463520929	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000000e+00 3.343750000000000e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
136904719149284469959387415657689179624	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000002e+00 3.390625000000001e+00 3.429687500000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
227226206949957330739353204265145462080	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000001e+00 3.390625000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
121597914109066270359824843413428603689	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000001e+00 3.406250000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
254115728666389907873160071024247070555	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.296875000000003e+00 3.406250000000003e+00 3.445312500000002e+00 3.468750000000002e+00 3.484375000000000e+00 3.500000000000000e+00
305418341815519387519520355653945294309	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.210937500000002e+00 3.359375000000001e+00 3.445312500000001e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
80463851106690234725377986564890997660	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.304687500000001e+00 3.406250000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
20108273561234349235826078964630125307	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000002e+00 3.343750000000001e+00 3.414062500000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
48363213290040798905850937981714470476	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.320312500000002e+00 3.421875000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
106925525970624249416055886356965968266	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000000e+00 3.390625000000000e+00 3.445312500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
184226100646968512599103674926690452195	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.210937500000002e+00 3.343750000000001e+00 3.429687500000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
177764057913466859425390066298579156461	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000000e+00 3.343750000000001e+00 3.414062500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
316282259600788095956481679439593121123	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000001e+00 3.390625000000001e+00 3.429687500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
284056475978261136719271572373027508843	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.296875000000000e+00 3.375000000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
83355674043159858982891257858472236995	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.164062500000002e+00 3.296875000000000e+00 3.390625000000001e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
291013781066628767516172985722055354597	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.304687500000001e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
95617703102447446065884048623322899397	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000002e+00 3.359375000000002e+00 3.445312500000001e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
110696842098149929934963905106145130921	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
57189070368858943485139876425484257625	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000001e+00 3.312500000000001e+00 3.414062500000001e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
97522910879078433928427873103421772580	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.421875000000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
7959614356872107918247539565873798391	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000001e+00 3.390625000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
39190330973570747609415097692828415083	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000002e+00 3.343750000000001e+00 3.421875000000001e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
307700077359234871205570705536283018406	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.210937500000002e+00 3.359375000000001e+00 3.429687500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
180124557669093459632485570049403333996	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.343750000000001e+00 3.437500000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
161552112138134092323479389350501012981	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
68278615429943682063843852682275801894	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.234375000000002e+00 3.375000000000001e+00 3.414062500000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
57871429198895031646888091218999537753	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.328125000000001e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
116012922936021321388401344455435943678	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000002e+00 3.421875000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
142807789508681581613770168616114625887	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.335937500000001e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
311020008184526748963013173180220086812	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.226562500000002e+00 3.343750000000001e+00 3.414062500000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
